,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
70,"(253.594, 261.723, 33.577, 1.953)","(278.999, 254.191, 13.864, 0.464)","(306.238, 250.025, 37.679, -0.67)","(337.625, 248.417, 15.552, -19.007)","(368.147, 245.581, 37.583, -12.65)","(399.615, 242.705, 17.591, 11.023)","(431.363, 240.236, 44.568, -22.004)","(461.944, 235.019, 45.703, -3.203)","(493.383, 229.603, 18.398, -9.588)","(525.471, 225.591, 18.613, -5.273)","(557.815, 229.56, 24.651, -11.996)","(588.525, 229.693, 23.748, 11.469)","(616.379, 228.842, 20.822, -2.889)","(643.038, 227.848, 22.753, -6.479)","(669.925, 225.058, 32.244, -15.239)","(691.701, 223.341, 18.966, -10.368)","(715.142, 221.88, 21.753, 15.961)","(733.904, 222.295, 24.958, 4.29)","(749.581, 224.578, 11.605, 11.195)","(765.214, 223.165, 33.503, -19.177)","(777.455, 210.895, -4.512, -33.118)","(788.616, 192.696, 24.117, -35.354)","(794.5, 161.563, 17.953, -20.127)","(796.36, 139.044, 7.03, -38.437)","(793.698, 115.634, -6.517, -38.437)","(786.618, 93.978, -23.14, -4.786)","(757.845, 79.658, -22.741, -7.539)","(719.565, 80.516, -11.87, 5.221)","(682.969, 79.029, -29.527, -1.406)","(648.103, 78.037, -35.017, -0.467)","(609.189, 78.058, -43.593, 13.922)","(567.836, 77.842, -41.247, -0.774)","(530.554, 84.846, -46.806, 25.675)","(494.121, 88.283, -53.863, -7.501)","(456.858, 87.59, -42.99, 10.56)","(418.309, 88.527, -35.204, 3.588)","(382.041, 90.103, -30.448, -1.015)","(349.586, 92.405, -40.573, -11.972)","(316.719, 94.699, -25.718, -2.444)","(284.928, 93.288, -40.947, 14.442)","(255.397, 93.719, -41.785, 14.716)","(233.209, 91.995, -33.364, 2.371)","(200.439, 84.775, -51.703, -4.061)","(145.291, 80.092, -14.273, 20.084)"
71,"(367.988, 545.407, 29.224, 0.618)","(411.517, 551.297, 46.934, -6.155)","(454.178, 554.718, 25.092, -10.13)","(492.143, 557.703, 45.895, -0.96)","(528.664, 557.626, 28.357, -0.534)","(565.801, 557.231, 53.197, 15.514)","(601.407, 564.54, 47.466, 11.396)","(628.572, 562.508, 25.225, 3.842)","(659.566, 554.687, 55.629, -5.016)","(691.26, 549.647, 30.507, 7.021)","(724.524, 545.875, 20.514, -16.6)","(752.781, 544.662, 24.819, -1.987)","(772.111, 558.654, -5.012, 42.256)","(774.576, 595.363, -22.974, 31.076)","(760.302, 625.743, -3.725, 37.638)","(764.296, 642.507, 10.589, 6.356)","(770.086, 653.624, 7.672, 30.538)","(768.497, 670.978, 12.103, -1.921)","(747.969, 677.261, -43.825, -4.586)","(708.653, 678.42, -38.378, -4.591)","(664.683, 681.267, -56.939, -9.241)","(623.332, 682.207, -53.006, 8.871)","(578.185, 683.747, -53.652, -5.654)","(534.863, 681.742, -42.805, 6.782)","(492.287, 680.574, -57.198, -11.095)","(450.359, 682.36, -47.699, 13.354)","(412.864, 683.63, -35.234, -8.551)","(374.76, 682.965, -47.177, 6.262)","(336.269, 681.777, -19.346, 3.643)","(300.716, 681.139, -51.905, 3.525)","(264.553, 680.205, -47.355, -17.987)","(228.653, 677.458, -41.095, -16.241)","(190.702, 677.169, -41.959, -2.494)","(153.77, 670.131, -45.061, 0.993)","(129.483, 639.202, -18.281, -38.185)","(113.451, 604.454, 1.629, -23.039)","(101.256, 565.739, -3.978, -34.483)","(90.895, 531.167, -6.946, -38.81)","(81.261, 498.832, -10.722, -30.675)","(74.142, 470.069, -0.953, -16.411)","(69.859, 449.839, -7.334, -18.337)","(73.534, 430.135, -2.029, -12.182)","(72.715, 406.188, 2.294, -23.767)","(69.651, 391.997, -24.388, -37.412)"
72,"(535.477, 567.384, 48.464, 5.833)","(577.996, 567.436, 55.813, -7.013)","(613.765, 575.741, 21.147, -4.047)","(646.495, 582.821, 40.327, -7.089)","(656.441, 583.958, 36.099, -1.267)","(657.541, 583.963, 39.282, -1.08)","(663.988, 583.993, 50.403, 3.002)","(663.988, 583.993, 50.403, 3.002)","(663.988, 583.993, 50.403, 3.002)","(679.527, 583.86, 22.017, -4.481)","(710.318, 583.912, 17.481, 21.46)","(728.988, 582.849, 32.034, -4.362)","(752.482, 575.089, 19.018, 2.075)","(771.132, 561.399, 42.196, -7.948)","(782.416, 597.486, -0.322, 21.165)","(788.08, 627.596, -2.702, 29.511)","(795.88, 655.572, -23.988, -11.336)","(776.786, 656.966, -42.36, -41.381)","(725.581, 638.806, -28.788, -11.128)","(712.766, 636.001, -38.586, -0.263)","(712.766, 636.001, -38.586, -0.263)","(712.766, 636.001, -38.586, -0.263)","(712.766, 636.001, -38.586, -0.263)","(712.766, 636.001, -38.586, -0.263)","(710.063, 636.035, -44.574, 1.939)","(695.747, 636.197, -35.156, 7.023)","(675.452, 636.026, -27.462, -1.23)","(655.419, 636.04, -52.456, -2.394)","(649.172, 636.009, -46.785, -1.834)","(640.153, 636.042, -40.13, -14.965)","(617.964, 636.101, -26.888, -12.73)","(587.967, 636.101, -36.271, -3.564)","(556.874, 637.677, -29.529, 20.025)","(524.407, 641.24, -27.977, -12.515)","(490.556, 642.907, -43.634, 13.804)","(456.282, 644.881, -48.863, 10.356)","(421.957, 645.734, -27.518, -12.691)","(390.358, 647.812, -27.494, 12.666)","(355.837, 649.085, -19.854, 14.11)","(324.967, 653.317, -14.191, 15.865)","(294.338, 656.364, -40.469, 10.555)","(263.352, 659.209, -19.609, 8.349)","(234.554, 663.134, -38.479, 1.238)","(207.055, 666.479, -45.537, 1.175)"
73,"(618.88, 361.774, 28.584, -32.956)","(642.873, 346.926, 8.691, -32.589)","(666.006, 330.283, 38.551, -3.274)","(688.781, 313.017, 26.56, -25.832)","(713.625, 295.703, 16.482, -16.928)","(739.422, 276.863, 26.817, -15.913)","(761.507, 262.631, 27.836, 1.659)","(775.714, 251.671, 6.795, -19.332)","(789.397, 243.063, 20.866, -16.673)","(799.325, 237.274, 17.763, -9.448)","(799.837, 231.097, 8.376, -8.109)","(799.204, 217.201, -9.081, -15.734)","(805.6, 189.752, -24.938, -29.364)","(803.439, 160.014, 1.279, -23.048)","(807.532, 128.368, 21.521, -36.492)","(810.109, 98.228, 12.068, -11.31)","(810.314, 77.658, 12.835, -12.98)","(803.378, 66.906, -7.96, 5.588)","(768.458, 51.557, -15.419, -6.536)","(734.541, 50.626, -34.128, 8.271)","(692.264, 56.506, -50.65, 12.571)","(659.576, 59.35, -19.254, -2.498)","(619.239, 57.25, -17.92, 1.476)","(583.014, 55.888, -44.035, 17.045)","(537.244, 55.6, -31.688, 3.654)","(494.296, 58.862, -44.718, 8.307)","(454.809, 60.226, -31.617, -14.378)","(418.842, 58.594, -24.838, 2.534)","(378.163, 60.179, -49.997, 11.816)","(338.561, 60.989, -29.958, 4.176)","(304.16, 62.083, -17.019, -4.032)","(268.988, 62.041, -49.844, -14.016)","(237.168, 65.294, -48.281, -0.064)","(205.273, 65.086, -46.608, -24.469)","(165.071, 62.76, -48.731, -5.641)","(121.05, 76.518, -35.564, 30.706)","(90.496, 104.155, -26.712, 34.942)","(73.046, 136.32, -6.056, 22.215)","(65.541, 169.625, -4.859, 48.245)","(61.594, 205.705, -16.46, 31.704)","(61.372, 241.689, -19.395, 38.379)","(58.77, 276.636, -11.9, 23.502)","(58.098, 307.17, -1.686, 31.834)","(57.948, 330.254, -18.029, 23.996)"
74,"(619.836, 510.833, 63.539, 9.495)","(660.518, 517.117, 24.632, 13.717)","(699.609, 518.656, 49.179, 13.594)","(737.273, 527.443, 22.011, 23.006)","(775.219, 538.138, 47.774, 30.534)","(796.374, 575.756, 4.225, 42.079)","(804.822, 618.243, 20.707, 45.294)","(810.041, 653.516, 7.692, 48.195)","(795.582, 674.836, -21.639, 17.385)","(757.87, 689.63, -61.153, 12.081)","(715.262, 690.679, -26.861, -16.65)","(676.738, 688.771, -31.549, 1.035)","(635.611, 686.979, -37.682, 11.579)","(592.091, 685.413, -46.506, 0.412)","(550.08, 682.688, -52.042, 7.078)","(505.935, 681.633, -61.019, 10.915)","(461.59, 677.306, -36.351, -6.621)","(422.725, 673.139, -35.624, -16.185)","(384.165, 669.867, -52.722, 8.605)","(341.623, 671.326, -57.208, 13.396)","(302.688, 672.103, -48.438, 3.026)","(264.243, 672.727, -20.86, -4.946)","(229.069, 671.677, -21.421, -18.165)","(192.486, 670.09, -30.034, 8.016)","(151.814, 666.187, -58.956, -9.75)","(125.456, 630.47, -7.463, -26.884)","(109.784, 589.353, -27.151, -53.145)","(94.8, 551.691, -26.49, -24.807)","(83.159, 513.152, 1.443, -26.445)","(70.669, 475.758, -0.961, -20.406)","(60.794, 439.318, -3.576, -43.025)","(63.983, 413.331, 26.629, -43.536)","(50.579, 388.5, -52.363, -24.539)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
75,"(686.167, 212.219, 22.47, -10.288)","(717.193, 201.603, 27.018, -2.949)","(748.112, 193.763, 42.8, -5.482)","(775.422, 179.584, 34.272, -2.193)","(790.84, 176.716, 2.027, -12.029)","(793.037, 136.308, -6.065, -32.255)","(801.088, 92.652, -23.05, -4.137)","(784.574, 70.181, -44.016, -36.066)","(738.534, 62.515, -41.147, 10.234)","(690.186, 70.37, -57.567, 10.441)","(649.485, 70.039, -33.683, -1.345)","(609.788, 68.863, -43.937, 3.279)","(569.785, 68.97, -36.794, 7.482)","(530.977, 70.042, -50.327, -6.05)","(490.596, 71.543, -51.716, -7.938)","(449.76, 72.434, -31.795, -4.955)","(411.617, 72.085, -51.565, 8.298)","(371.128, 74.263, -28.766, -0.659)","(329.949, 75.782, -41.49, -1.428)","(290.45, 77.211, -52.674, 10.376)","(249.902, 77.946, -36.627, 13.716)","(211.445, 80.502, -55.142, 8.832)","(173.81, 79.335, -41.646, -3.696)","(134.851, 89.897, -25.121, 41.482)","(112.044, 127.388, -16.962, 42.842)","(100.339, 167.605, 5.879, 31.326)","(96.159, 207.929, -13.412, 31.043)","(95.619, 245.815, -8.861, 52.15)","(91.67, 283.585, -6.191, 45.502)","(89.062, 320.157, 1.162, 18.754)","(81.875, 353.726, -10.637, 38.9)","(45.595, 365.051, -56.879, 18.133)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
76,"(707.131, 510.77, 46.565, 16.737)","(743.695, 513.126, 47.375, 23.179)","(778.593, 522.809, 31.012, 25.962)","(798.441, 545.482, 22.68, 23.867)","(811.176, 578.893, -2.351, 21.453)","(811.14, 623.794, 5.799, 50.261)","(807.115, 665.302, -26.221, 34.194)","(775.453, 680.681, -28.478, -2.452)","(726.581, 685.365, -43.268, 14.088)","(683.394, 684.805, -41.473, 11.845)","(639.045, 683.78, -57.766, 10.989)","(598.219, 681.923, -52.012, -7.814)","(556.796, 678.191, -36.661, -0.396)","(517.123, 677.247, -42.819, -13.254)","(479.156, 676.104, -36.368, -3.358)","(439.378, 678.876, -51.685, -15.983)","(400.42, 679.276, -48.138, 1.81)","(360.636, 678.498, -42.226, 16.723)","(315.943, 678.919, -49.246, 4.674)","(272.167, 680.099, -50.968, 10.673)","(227.818, 676.028, -51.9, -19.869)","(183.753, 672.003, -38.605, -16.673)","(140.985, 656.636, -23.126, -50.867)","(120.784, 614.625, -18.782, -40.38)","(106.463, 575.367, -13.643, -23.609)","(96.416, 533.953, -10.498, -58.636)","(85.348, 492.239, 5.482, -38.661)","(76.812, 453.834, -18.622, -46.89)","(72.994, 420.683, 3.159, -24.137)","(64.504, 389.462, -27.821, -17.034)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
77,"(408.562, 361.161, 16.047, -38.933)","(443.374, 337.505, 62.853, -13.124)","(491.715, 322.565, 47.549, -4.359)","(531.29, 308.553, 29.988, -6.007)","(568.25, 295.368, 21.592, -21.302)","(600.858, 284.729, 22.183, -19.305)","(634.919, 275.753, 35.78, -6.794)","(669.203, 262.124, 54.972, -6.024)","(700.95, 250.952, 17.142, -8.908)","(722.556, 247.395, 25.333, -3.792)","(744.397, 240.404, 4.912, 10.157)","(761.109, 236.515, 9.244, 7.757)","(783.46, 213.426, 14.623, -25.042)","(790.309, 187.366, 10.237, -22.171)","(798.463, 148.785, -10.971, -41.593)","(804.87, 122.056, 9.048, -38.153)","(794.51, 95.798, -47.765, 1.603)","(757.207, 77.709, -55.422, -26.435)","(709.285, 86.331, -16.111, 20.109)","(677.463, 92.776, -25.434, -16.074)","(629.367, 86.404, -44.848, -5.472)","(596.176, 83.153, -21.82, 5.38)","(557.521, 87.453, -52.806, 17.544)","(519.407, 95.878, -44.5, 17.433)","(481.457, 98.506, -34.109, -3.343)","(440.111, 98.046, -42.666, -10.194)","(400.964, 97.226, -54.951, -14.548)","(358.132, 96.681, -51.527, 12.995)","(319.743, 91.878, -39.76, 8.405)","(281.7, 88.033, -38.47, -12.15)","(246.106, 83.967, -24.387, -14.004)","(209.431, 81.851, -45.077, 9.373)","(173.754, 77.317, -18.188, -0.364)","(136.801, 85.29, -22.76, 20.458)","(119.249, 129.836, -2.13, 66.222)","(114.364, 170.999, 7.741, 36.993)","(106.39, 210.395, 7.71, 37.09)","(99.077, 245.179, 3.532, 17.878)","(92.1, 275.302, 4.02, 21.785)","(84.083, 299.211, 9.053, 36.998)","(80.323, 329.593, 0.512, 43.214)","(69.109, 352.513, -10.084, 34.685)","(None, None, None, None)","(None, None, None, None)"
78,"(356.452, 324.697, 35.961, -2.458)","(392.616, 316.677, 49.721, -11.402)","(432.008, 306.981, 32.59, -4.048)","(466.483, 295.777, 44.859, -10.28)","(502.207, 287.711, 33.822, -18.375)","(542.146, 279.942, 44.456, 0.826)","(584.102, 268.898, 51.025, -13.797)","(625.362, 257.663, 29.73, -20.323)","(659.435, 247.733, 33.146, -20.045)","(687.113, 238.667, 38.745, -27.13)","(711.129, 234.825, 22.35, -2.393)","(737.514, 233.253, 27.951, -12.395)","(762.721, 225.724, 27.343, -29.564)","(781.927, 219.978, 4.429, 0.166)","(796.152, 188.152, 30.248, -29.646)","(796.936, 161.853, 4.828, -18.065)","(797.344, 128.748, -9.908, -3.404)","(790.679, 94.769, -22.19, -34.016)","(753.231, 73.388, -59.033, -26.55)","(707.361, 67.546, -23.629, -12.998)","(666.559, 58.587, -45.25, -17.522)","(622.685, 54.749, -36.219, -0.45)","(581.762, 56.976, -38.68, 11.722)","(538.534, 57.149, -46.456, 17.022)","(498.162, 58.574, -52.039, 13.558)","(455.025, 60.127, -29.178, -6.062)","(414.936, 60.835, -26.997, -8.472)","(373.958, 61.412, -55.174, 1.279)","(336.753, 60.229, -45.252, -17.219)","(300.035, 60.465, -33.163, 12.383)","(266.454, 60.692, -18.357, -14.622)","(233.268, 63.997, -56.903, 9.397)","(196.182, 62.749, -39.032, 5.998)","(157.763, 65.635, -43.523, 0.487)","(116.207, 84.899, -22.606, 38.449)","(86.996, 115.987, -7.782, 42.667)","(73.477, 151.769, -16.507, 45.407)","(67.849, 188.66, 3.265, 52.519)","(67.497, 224.337, -6.605, 30.801)","(63.533, 257.33, -12.123, 23.548)","(60.351, 292.154, 9.235, 44.198)","(58.603, 326.427, -3.538, 27.345)","(58.231, 352.57, 1.582, 31.492)","(None, None, None, None)"
79,"(320.272, 363.675, 39.631, 20.919)","(346.646, 359.22, 20.97, -16.466)","(374.22, 351.38, 12.881, -23.313)","(403.453, 343.62, 21.12, 4.162)","(431.434, 335.085, 42.081, 6.08)","(462.898, 324.58, 28.925, -27.86)","(495.196, 313.102, 46.869, -0.258)","(524.961, 303.505, 20.06, -4.459)","(552.885, 292.394, 24.827, -7.099)","(582.133, 284.273, 42.695, 4.502)","(609.45, 275.348, 19.539, 3.052)","(633.012, 269.694, 28.982, -3.456)","(656.433, 263.294, 10.135, -14.376)","(677.187, 256.636, 4.745, -9.915)","(699.939, 250.967, -0.022, 2.86)","(718.41, 245.04, 10.598, 8.303)","(735.971, 240.303, 16.973, -14.6)","(756.185, 234.559, 9.004, -13.745)","(779.549, 220.892, 26.896, -31.939)","(795.799, 198.454, -7.896, -26.029)","(804.155, 169.424, -21.868, -39.889)","(805.133, 138.851, 10.55, -20.747)","(805.273, 108.307, -7.244, -16.383)","(790.637, 80.628, -60.336, -33.217)","(751.485, 59.877, -37.411, -11.184)","(719.576, 54.66, -18.536, 2.362)","(685.092, 53.153, -60.037, 13.657)","(645.82, 54.48, -33.331, 9.213)","(607.114, 55.566, -19.611, 13.674)","(567.188, 55.893, -20.119, 6.186)","(525.904, 58.226, -56.718, 15.123)","(484.726, 61.258, -28.341, -3.75)","(449.941, 62.252, -48.284, -12.58)","(416.261, 62.937, -16.144, 5.993)","(381.153, 61.697, -46.601, -1.445)","(347.484, 63.561, -42.659, 13.777)","(311.039, 63.918, -29.211, -4.206)","(276.519, 62.864, -41.281, -9.915)","(246.779, 63.127, -23.77, 3.236)","(221.168, 68.104, -29.896, 13.248)","(201.922, 60.732, -33.612, -14.178)","(201.922, 60.732, -33.612, -14.178)","(201.922, 60.732, -33.612, -14.178)","(201.922, 60.732, -33.612, -14.178)"
80,"(760.898, 366.81, 35.028, -32.81)","(785.334, 336.232, 32.267, -22.503)","(801.85, 307.718, 18.265, -38.443)","(811.715, 281.946, -8.035, -22.775)","(818.626, 264.74, 0.387, -19.145)","(823.564, 248.238, -11.424, -24.842)","(824.241, 230.203, 5.882, -24.236)","(825.373, 219.639, -9.514, -0.425)","(829.236, 211.352, -8.124, -20.204)","(826.185, 206.356, -18.41, 18.896)","(816.727, 199.449, -7.933, -10.629)","(813.086, 180.402, 11.764, -13.631)","(813.24, 139.063, 16.825, -47.359)","(811.741, 102.231, 6.488, -40.898)","(809.692, 76.676, 11.693, -25.842)","(802.214, 61.208, -13.462, -3.803)","(795.349, 62.391, -22.662, -9.772)","(757.823, 50.205, -54.664, -8.374)","(715.804, 50.389, -51.565, -18.182)","(670.54, 51.159, -43.111, -1.35)","(619.235, 50.789, -35.074, 12.908)","(578.781, 53.468, -34.229, -5.478)","(534.62, 56.962, -44.012, -1.494)","(491.089, 59.498, -47.389, -8.374)","(451.21, 60.903, -42.114, 10.422)","(409.3, 59.777, -56.679, -4.135)","(368.863, 60.5, -28.353, 18.301)","(326.559, 61.905, -44.271, 0.879)","(285.681, 62.853, -23.788, -12.208)","(251.327, 62.672, -38.451, -7.147)","(218.283, 66.402, -4.383, 10.406)","(184.133, 61.81, -55.096, 0.639)","(136.79, 71.169, -28.709, 2.783)","(105.172, 94.241, -18.475, 33.247)","(81.012, 123.964, -8.635, 18.248)","(66.774, 159.206, -21.73, 21.782)","(62.547, 198.729, 13.616, 51.275)","(61.3, 235.998, -18.961, 34.237)","(59.092, 272.566, -3.105, 21.589)","(57.683, 308.61, 16.487, 22.685)","(57.407, 336.21, 5.767, 15.793)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
