,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
64,"(377.248, 391.754, 28.103, 4.986)","(402.759, 398.011, 29.547, 7.923)","(429.005, 406.8, 26.733, 12.606)","(452.203, 417.093, 21.643, 7.546)","(475.286, 421.331, 23.956, -0.076)","(493.763, 420.129, 12.344, -2.028)","(509.821, 420.952, 15.267, 1.589)","(525.991, 422.555, 15.553, 4.135)","(540.839, 424.503, 14.452, 0.413)","(555.041, 428.3, 11.487, 6.309)","(569.27, 434.728, 13.937, 3.942)","(585.406, 440.639, 16.035, 1.69)","(602.188, 446.061, 13.937, 7.297)","(619.083, 451.935, 18.627, 5.474)","(634.218, 455.631, 14.441, 1.956)","(649.877, 460.793, 16.547, 7.123)","(664.8, 468.424, 16.93, 8.938)","(677.162, 473.233, 11.337, 0.257)","(689.677, 475.597, 13.952, 2.178)","(701.576, 477.715, 10.47, 3.77)","(712.742, 487.048, 13.61, 7.207)","(726.104, 495.537, 14.552, 5.702)","(736.241, 499.145, 9.031, 3.182)","(745.115, 504.916, 11.413, 1.892)","(746.358, 513.698, -6.48, 5.451)","(749.38, 515.318, 6.982, -2.763)","(756.484, 511.273, 1.775, -4.652)","(765.227, 517.988, 7.634, 4.402)","(773.934, 521.173, 4.654, 1.919)","(777.461, 526.416, 3.059, 13.418)","(775.746, 540.669, -5.572, 21.15)","(769.476, 558.614, -7.073, 15.885)","(767.175, 573.239, 14.431, 23.515)","(779.102, 593.541, 21.74, 29.423)","(781.864, 629.685, 2.898, 8.371)","(776.44, 654.766, -57.594, -4.472)","(736.483, 648.237, -24.903, -16.743)","(717.488, 654.879, -33.902, 26.215)","(677.9, 662.934, -58.215, 6.113)","(632.163, 661.59, -58.242, 5.595)","(588.702, 648.322, -31.413, 0.361)","(550.598, 639.115, -28.179, 7.406)","(523.637, 636.178, -44.125, -9.53)","(510.952, 636.017, -37.446, -2.081)","(486.096, 636.222, 9.04, 12.919)","(451.467, 637.893, -61.499, 8.146)","(404.239, 638.379, -45.941, -40.373)","(365.662, 638.909, -0.638, 48.725)","(324.034, 644.876, -70.32, -6.501)","(282.535, 643.873, -64.445, -41.268)","(237.593, 649.766, -43.37, -8.482)","(201.289, 660.119, -61.354, -21.709)","(159.483, 663.701, -73.761, -7.958)",
65,"(374.497, 553.992, 25.042, 3.87)","(396.939, 559.642, 21.819, 3.861)","(414.262, 562.35, 20.427, -1.431)","(430.821, 560.877, 15.167, -5.501)","(449.828, 557.604, 19.928, -3.48)","(473.268, 555.996, 25.455, -1.493)","(498.618, 554.913, 27.058, 1.218)","(525.408, 553.747, 25.374, -0.275)","(551.328, 552.428, 22.117, -3.454)","(576.653, 548.917, 27.603, -5.962)","(601.547, 543.729, 22.56, -3.252)","(627.933, 540.259, 23.801, -3.895)","(652.441, 540.285, 15.839, 2.565)","(669.578, 540.4, 19.273, -3.946)","(688.98, 534.987, 18.188, -7.308)","(711.022, 530.53, 21.551, 9.462)","(729.814, 532.286, 10.955, -2.226)","(748.802, 535.074, 22.848, 5.172)","(765.562, 536.123, 11.139, -2.075)","(773.436, 543.666, -1.617, 18.238)","(782.382, 566.33, 11.649, 28.66)","(794.281, 594.511, 12.011, 32.766)","(802.324, 618.862, -0.397, 24.104)","(808.34, 641.424, 7.484, 16.178)","(818.141, 648.776, 6.687, -0.916)","(819.374, 654.942, -0.291, 10.541)","(821.198, 663.56, 1.988, 5.178)","(820.821, 671.666, -5.276, 6.063)","(813.849, 679.977, -4.91, 7.786)","(808.942, 684.054, -3.364, 0.429)","(809.057, 687.047, -0.656, -2.163)","(810.462, 689.079, 6.797, 2.353)","(812.447, 685.904, 1.695, -3.903)","(796.943, 684.303, -44.137, 31.781)","(761.516, 690.734, -33.929, -4.48)","(723.356, 688.146, -26.371, -4.885)","(685.788, 684.265, -23.932, -13.464)","(646.283, 683.017, -48.589, -19.705)","(602.983, 678.382, -51.61, -21.08)","(560.71, 672.846, -24.413, -7.113)","(519.561, 670.509, -34.267, 4.366)","(476.468, 668.067, -52.124, 7.136)","(436.768, 664.613, -28.277, 12.136)","(396.5, 661.887, -53.194, -8.362)","(350.696, 659.114, -82.459, -22.361)","(311.443, 660.403, -11.862, 45.063)","(266.096, 658.489, -82.193, -6.217)","(226.508, 667.636, -42.189, -20.588)","(184.597, 663.007, -20.985, 40.835)","(143.509, 664.059, -74.055, -73.292)","(115.438, 622.34, -2.964, -33.479)","(100.128, 579.595, -14.611, -31.906)","(90.415, 540.171, -14.214, -80.378)",
66,"(644.343, 580.804, 20.774, 10.001)","(651.174, 583.981, 19.482, 7.414)","(651.174, 583.981, 19.482, 7.414)","(651.174, 583.981, 19.482, 7.414)","(651.174, 583.981, 19.482, 7.414)","(651.174, 583.981, 19.482, 7.414)","(651.174, 583.981, 19.482, 7.414)","(651.174, 583.981, 19.482, 7.414)","(653.289, 583.989, 59.719, -0.469)","(658.106, 583.896, 58.188, 1.594)","(658.356, 583.995, 14.986, 5.968)","(665.679, 583.961, 18.085, 7.322)","(668.864, 583.399, 10.619, -1.25)","(681.159, 583.238, 10.565, -1.384)","(693.772, 580.669, 7.218, -3.421)","(700.131, 583.988, 9.239, 7.419)","(700.322, 583.995, 11.43, 0.451)","(700.322, 583.995, 11.43, 0.451)","(715.423, 581.216, 22.269, -6.416)","(723.674, 581.93, 0.696, -0.541)","(727.854, 580.615, 6.584, -0.995)","(732.37, 573.68, 9.042, -13.114)","(741.65, 564.082, 12.927, -16.553)","(757.132, 553.109, 7.874, -6.806)","(769.146, 555.258, 12.503, -2.454)","(768.743, 560.528, 3.019, 5.438)","(772.975, 572.433, 7.276, 17.754)","(773.118, 587.416, 6.62, 7.855)","(781.075, 598.282, 31.499, 1.948)","(800.39, 616.719, 16.977, 18.274)","(805.385, 629.577, 5.376, 5.104)","(811.625, 635.755, 10.925, 4.204)","(820.659, 642.242, 4.528, 9.582)","(819.06, 655.189, -5.384, 15.348)","(807.643, 673.506, -13.951, 3.924)","(776.851, 687.399, -33.969, 19.422)","(741.614, 689.192, -26.319, 14.904)","(707.852, 690.815, -49.548, 14.889)","(667.333, 693.028, -54.393, -17.645)","(620.199, 691.555, -57.761, -2.452)","(574.735, 687.848, -46.381, 3.111)","(533.057, 682.885, -48.598, -13.074)","(491.289, 679.792, -32.263, -4.22)","(448.015, 675.791, -35.653, -16.119)","(405.365, 670.302, 5.884, -11.401)","(360.443, 670.439, -12.829, 26.52)","(314.203, 664.951, -96.454, -24.272)","(271.122, 666.429, -85.092, -2.342)","(234.773, 668.18, -17.022, -46.38)","(193.89, 667.879, -30.038, 41.639)","(146.786, 663.209, -19.735, -18.998)","(129.796, 620.156, 3.526, -52.002)","(115.404, 577.927, -9.07, 11.688)",
67,"(653.781, 507.796, 32.323, 22.927)","(682.187, 532.06, 24.146, 22.668)","(706.702, 552.12, 31.605, 20.867)","(729.64, 571.792, 22.712, 13.434)","(742.121, 583.972, 5.159, 8.508)","(742.121, 583.972, 5.159, 8.508)","(744.592, 583.907, 9.786, -2.51)","(750.758, 582.522, 7.907, 12.0)","(753.298, 582.375, 5.271, -4.718)","(758.226, 582.426, 2.485, -0.615)","(758.928, 592.03, 3.187, 21.298)","(756.014, 597.435, -4.451, 2.871)","(756.003, 598.06, -0.485, 15.518)","(756.011, 596.353, -2.583, 1.378)","(756.011, 596.353, -2.583, 1.378)","(756.016, 596.133, -1.02, 1.237)","(756.053, 596.292, -0.482, 3.562)","(756.015, 596.69, -3.379, -5.256)","(759.563, 591.028, 10.201, -11.26)","(760.501, 596.036, -2.732, 11.441)","(756.1, 601.089, -12.915, 7.949)","(756.05, 599.267, 1.408, -4.182)","(756.002, 598.993, 0.036, -2.807)","(756.002, 598.993, 0.036, -2.807)","(756.035, 597.232, 0.43, 6.404)","(758.01, 596.641, -1.924, 4.717)","(756.031, 597.854, -2.304, 1.434)","(756.031, 597.854, -2.304, 1.434)","(756.031, 597.854, -2.304, 1.434)","(756.031, 597.854, -2.304, 1.434)","(756.031, 597.854, -2.304, 1.434)","(756.031, 597.854, -2.304, 1.434)","(756.031, 597.854, -2.304, 1.434)","(756.031, 597.854, -2.304, 1.434)","(758.809, 579.454, 11.658, -14.546)","(772.521, 566.694, -8.296, 26.235)","(773.68, 600.747, 9.231, 15.874)","(783.814, 626.991, 10.638, 40.832)","(789.544, 651.727, -13.379, -5.379)","(766.82, 657.953, -41.009, -6.05)","(736.667, 658.183, -20.242, -1.26)","(709.433, 661.082, -28.78, 8.406)","(681.329, 670.858, -29.066, 10.214)","(646.548, 680.382, -20.099, -1.647)","(608.611, 684.508, -66.227, 39.607)","(567.589, 687.212, -13.367, -9.425)","(523.432, 684.437, -5.503, -18.345)","(476.351, 683.729, -83.417, -14.067)","(430.037, 677.032, -62.728, -20.818)","(377.855, 677.12, -19.416, -29.493)","(333.255, 676.381, -3.969, 18.266)","(291.622, 675.706, 11.002, 18.238)","(253.513, 675.421, 0.379, -61.254)",
68,"(240.399, 229.9, 10.844, -7.945)","(251.244, 221.603, 15.229, -8.924)","(264.431, 217.391, 13.447, 0.525)","(276.507, 216.917, 15.306, 2.113)","(290.071, 218.667, 14.392, 0.875)","(303.778, 220.89, 15.585, 3.63)","(321.483, 222.574, 19.033, -1.181)","(340.548, 224.932, 21.302, 4.404)","(360.751, 227.382, 20.626, 1.658)","(381.553, 229.49, 22.387, 3.57)","(401.873, 231.542, 19.46, -1.625)","(424.413, 230.23, 21.307, 0.974)","(444.903, 229.302, 22.566, -3.126)","(464.404, 230.778, 21.16, 1.037)","(484.561, 233.946, 18.668, 2.224)","(503.741, 236.265, 20.497, 2.411)","(520.988, 237.654, 17.873, 0.811)","(538.17, 238.868, 15.17, -1.333)","(555.364, 239.512, 15.563, -2.467)","(572.006, 239.688, 17.855, 2.483)","(588.417, 239.277, 12.935, -1.68)","(604.667, 238.376, 17.09, -4.442)","(619.666, 237.083, 15.258, -0.457)","(634.589, 235.463, 12.258, 0.308)","(649.64, 233.967, 16.441, -2.383)","(663.46, 231.628, 11.239, 0.104)","(674.594, 229.788, 8.409, -3.165)","(685.357, 228.351, 9.904, 2.91)","(693.762, 228.315, 5.486, 3.066)","(702.67, 227.664, 10.994, -0.983)","(710.775, 227.597, 9.279, 3.366)","(717.172, 228.128, 5.71, -1.686)","(724.134, 228.414, 9.003, -0.837)","(730.8, 227.024, 7.954, 1.85)","(742.745, 223.303, 30.16, -21.697)","(758.706, 219.384, 0.227, -5.199)","(770.996, 213.947, 17.73, 0.536)","(768.954, 193.371, -9.98, -9.264)","(767.305, 172.871, -12.792, -28.868)","(768.704, 146.157, 17.336, -38.026)","(777.38, 121.801, -2.797, -25.647)","(775.279, 94.316, -39.225, 9.182)","(737.118, 92.171, -33.97, -1.937)","(698.455, 94.983, -53.122, 7.286)","(661.895, 97.835, -49.512, -6.907)","(625.212, 101.948, 10.568, 55.607)","(594.697, 104.455, 0.587, 38.513)","(567.187, 101.082, 10.787, -7.966)","(528.055, 93.476, -69.136, 23.334)","(491.371, 85.95, -0.827, 19.721)","(451.068, 82.598, -18.328, -28.445)","(410.168, 79.897, -74.445, 4.835)","(364.47, 80.817, -2.402, 36.045)",
69,"(336.384, 250.735, 24.281, -3.421)","(366.904, 249.387, 34.526, -1.404)","(393.595, 252.947, 25.687, 6.808)","(419.817, 255.507, 28.042, -0.864)","(441.753, 257.669, 20.939, -1.359)","(467.052, 259.614, 20.205, 1.968)","(488.86, 262.466, 23.338, 1.703)","(509.425, 265.976, 20.099, 0.364)","(530.999, 268.065, 19.995, 7.54)","(554.407, 273.31, 27.95, 4.478)","(576.188, 281.221, 21.652, 6.381)","(600.098, 285.418, 22.518, 4.297)","(621.62, 288.504, 20.767, 2.517)","(641.61, 291.033, 20.008, 3.977)","(660.531, 290.657, 19.166, -2.733)","(676.965, 287.741, 15.38, -3.867)","(691.143, 281.618, 15.58, -10.49)","(704.912, 273.516, 14.882, -9.549)","(716.826, 265.754, 12.385, -8.365)","(732.019, 257.867, 12.341, -10.048)","(744.836, 248.199, 15.54, -13.597)","(752.026, 240.299, 9.883, -8.656)","(760.718, 235.258, 11.478, -3.461)","(769.657, 230.329, 11.989, -4.69)","(782.852, 219.241, 16.941, -17.547)","(796.143, 198.778, 9.099, -28.39)","(801.562, 177.259, 3.392, -14.689)","(800.142, 151.922, -4.466, -33.427)","(795.283, 126.453, -5.091, -21.408)","(795.893, 104.335, 5.32, -27.171)","(791.797, 90.471, -2.58, -10.942)","(787.415, 75.99, -2.082, -16.951)","(776.213, 60.907, -13.584, -7.338)","(758.458, 55.677, -20.542, 0.581)","(729.211, 57.106, -59.016, -2.046)","(679.586, 66.986, -53.004, -6.285)","(633.576, 74.038, -49.094, 17.81)","(588.66, 78.866, -43.898, -4.128)","(544.358, 79.671, -50.035, -3.1)","(501.985, 81.583, -49.0, 11.596)","(461.526, 79.623, -39.208, -6.007)","(418.028, 81.592, -37.984, 1.974)","(375.624, 80.603, -37.181, 1.376)","(333.51, 79.604, -24.731, -0.412)","(293.016, 79.033, -43.142, -3.213)","(254.728, 79.576, -38.487, 9.777)","(212.912, 79.339, -90.563, -19.226)","(166.128, 77.045, -38.393, -25.066)","(133.292, 100.143, 22.424, -14.66)","(112.211, 136.647, 10.321, 14.768)","(97.573, 182.861, 40.951, 87.218)","(88.744, 225.113, -61.299, 95.617)","(91.476, 266.516, -49.366, 22.242)",
70,"(268.596, 365.33, 10.26, 4.881)","(282.166, 373.408, 14.936, 11.418)","(299.375, 382.045, 20.14, 5.811)","(319.894, 388.285, 19.024, 9.152)","(341.578, 396.146, 19.872, 5.991)","(358.323, 406.539, 13.566, 14.261)","(380.982, 423.806, 25.832, 7.404)","(403.944, 431.525, 22.846, 7.673)","(425.727, 438.591, 23.179, 9.852)","(448.148, 445.405, 20.188, 7.341)","(469.854, 452.277, 18.697, 10.032)","(489.965, 459.466, 21.826, 5.161)","(509.273, 466.554, 19.409, 8.753)","(528.829, 474.301, 20.486, 4.32)","(548.51, 481.56, 19.84, 4.388)","(568.088, 488.987, 20.071, 5.757)","(586.817, 495.461, 19.088, 5.435)","(603.15, 500.445, 12.907, 3.916)","(618.427, 504.542, 18.542, 1.916)","(633.682, 508.824, 15.388, 1.144)","(647.939, 512.79, 10.219, 5.768)","(659.613, 514.997, 8.003, 0.225)","(668.74, 515.721, 11.49, -1.382)","(676.772, 516.712, 7.45, 0.608)","(683.069, 518.18, 7.427, -1.107)","(688.49, 519.156, 7.372, -2.207)","(693.906, 519.56, 4.691, 2.729)","(700.873, 518.234, 6.768, 1.58)","(709.591, 519.982, 10.772, -1.023)","(717.654, 522.409, 4.121, 4.25)","(724.942, 523.974, 8.654, 2.545)","(730.293, 523.296, 4.669, -1.658)","(738.279, 520.869, 12.243, 1.844)","(750.111, 521.246, 13.552, 3.914)","(763.088, 523.881, 10.788, -1.227)","(779.461, 530.324, 4.154, 16.902)","(782.724, 553.146, -3.375, 37.165)","(779.652, 575.48, -17.312, 39.785)","(779.759, 602.458, 14.361, 29.36)","(787.418, 629.222, 28.235, 39.539)","(786.089, 654.071, -31.201, 0.184)","(756.429, 657.304, -22.072, 0.525)","(726.5, 657.792, -42.786, 7.483)","(698.784, 655.532, -18.405, 5.208)","(666.595, 654.84, -22.35, -9.039)","(636.4, 657.149, -44.856, -5.997)","(605.217, 656.313, -73.33, 9.648)","(568.371, 652.547, -33.539, 19.982)","(534.493, 658.85, -51.837, 34.208)","(499.357, 659.069, -69.786, 57.559)","(463.544, 651.67, -51.62, -53.311)","(419.636, 652.232, -79.309, -33.625)","(381.799, 653.379, -33.526, -16.156)",
71,"(303.665, 284.502, 15.327, 9.138)","(325.664, 290.187, 21.468, 2.116)","(347.818, 294.004, 24.115, 3.231)","(369.544, 299.919, 22.668, 10.445)","(389.255, 308.197, 14.516, 1.901)","(407.45, 308.242, 19.5, -2.794)","(426.991, 310.393, 17.91, 5.996)","(446.591, 312.794, 21.854, 4.983)","(465.462, 314.882, 20.005, 0.702)","(482.83, 315.126, 15.922, -0.763)","(499.425, 311.559, 13.498, -5.995)","(516.087, 307.411, 19.546, -2.166)","(534.89, 301.359, 18.165, -9.912)","(555.462, 292.453, 21.337, -12.868)","(574.945, 282.662, 17.04, -9.214)","(594.46, 277.306, 18.438, -6.903)","(613.952, 274.223, 20.586, -2.159)","(632.393, 271.041, 18.602, -2.732)","(650.272, 269.064, 13.432, 3.165)","(665.08, 269.633, 12.743, -0.967)","(679.203, 270.647, 10.324, 2.829)","(693.331, 271.218, 19.445, -0.205)","(708.574, 271.555, 17.893, -1.89)","(719.329, 270.502, 7.587, -1.294)","(728.326, 267.707, 10.249, -4.04)","(738.734, 263.053, 13.368, -1.459)","(749.243, 258.985, 6.317, -6.754)","(758.045, 255.256, 5.462, -0.47)","(764.582, 250.9, 4.594, -2.372)","(767.74, 246.705, 0.006, -5.401)","(772.779, 243.167, 3.483, -1.474)","(777.436, 241.072, 5.579, -1.308)","(783.686, 237.065, 9.053, -2.046)","(790.178, 231.885, 4.834, -2.53)","(795.634, 227.219, 8.862, -7.845)","(799.633, 221.344, -16.144, -29.056)","(804.113, 196.345, 2.253, -15.575)","(800.726, 165.202, 3.823, -51.167)","(799.301, 128.904, -6.97, -45.885)","(792.118, 93.688, -28.11, -18.696)","(762.145, 83.768, -37.622, -8.918)","(724.771, 78.459, -25.62, -12.277)","(686.309, 81.458, -52.673, -12.876)","(650.359, 82.648, -49.55, -9.119)","(615.041, 82.253, -32.616, -3.828)","(580.379, 74.879, -27.768, -17.451)","(537.575, 68.037, -48.299, -31.475)","(489.729, 66.941, -20.645, 46.025)","(440.422, 65.322, -35.803, 57.144)","(393.681, 68.741, -89.884, 33.073)","(346.725, 75.56, -20.584, -52.469)","(304.237, 71.402, -40.525, -22.809)","(262.622, 78.35, -1.453, -3.247)",
72,"(459.396, 308.723, 4.614, 5.005)","(477.052, 316.434, 20.164, 3.102)","(503.613, 315.91, 29.206, -7.95)","(533.147, 314.357, 33.272, -0.736)","(565.613, 317.255, 30.673, 2.42)","(596.959, 320.665, 29.009, -0.027)","(626.456, 322.465, 30.349, -0.916)","(656.391, 319.287, 28.97, -4.591)","(682.489, 319.334, 24.119, -1.319)","(703.2, 318.885, 20.06, 1.744)","(721.441, 317.61, 18.112, -4.841)","(735.799, 313.367, 13.011, -3.574)","(748.708, 307.839, 12.4, -4.0)","(757.804, 302.766, 7.039, -1.409)","(764.56, 297.7, 6.496, -8.523)","(770.929, 292.085, 6.987, -9.102)","(775.444, 285.47, 5.451, -4.786)","(780.366, 278.89, 5.664, -6.049)","(787.01, 272.79, 2.884, -7.01)","(792.54, 267.265, 2.531, -1.919)","(796.938, 264.202, 3.562, -1.518)","(800.423, 261.509, 4.643, -2.726)","(803.866, 257.151, 7.177, -2.956)","(808.712, 251.145, 5.058, -6.062)","(810.674, 247.086, 8.749, -4.687)","(811.978, 242.897, 1.385, -7.383)","(810.743, 237.052, -2.644, -4.79)","(810.745, 230.978, 3.381, -3.496)","(810.94, 226.816, 0.826, -0.414)","(810.094, 226.221, -2.701, -1.303)","(807.761, 222.274, 0.828, -4.233)","(804.647, 213.497, -7.488, -9.381)","(808.176, 197.093, -2.779, -16.991)","(805.548, 182.096, -2.499, -18.881)","(797.823, 160.305, -12.349, -28.472)","(789.538, 136.587, -6.66, -17.68)","(790.256, 108.983, 4.981, -45.257)","(775.858, 94.95, -31.972, -24.616)","(742.77, 86.692, -39.86, 15.008)","(704.451, 94.201, -52.523, 5.212)","(666.945, 103.342, -26.963, -1.262)","(631.621, 108.514, -37.826, 9.126)","(602.649, 113.967, -22.719, 5.577)","(590.737, 113.941, -41.352, -2.795)","(582.726, 113.908, -35.724, 2.085)","(570.233, 113.958, -15.494, -2.119)","(554.496, 108.033, -20.301, -20.079)","(514.495, 95.36, -38.201, -8.835)","(478.084, 91.783, -26.936, -62.197)","(434.835, 87.36, 14.681, 48.973)","(396.457, 83.747, -26.137, -10.729)","(351.793, 82.307, -20.782, -4.53)","(311.975, 82.768, -20.606, 21.979)",
73,"(654.69, 229.406, 32.284, -15.392)","(684.252, 218.602, 34.583, -17.501)","(714.891, 207.422, 20.906, -13.275)","(740.196, 200.372, 20.758, -3.022)","(761.703, 195.915, 39.266, -10.377)","(778.62, 168.553, 8.176, -40.096)","(775.068, 132.438, -10.678, -26.715)","(764.9, 108.699, -16.812, -20.581)","(753.391, 100.372, -17.889, -4.137)","(740.192, 102.519, -10.953, 18.815)","(735.954, 110.293, -3.582, 3.401)","(733.567, 113.99, -3.219, 1.338)","(734.516, 113.27, 1.957, -6.209)","(734.128, 113.974, 11.064, 10.565)","(727.834, 112.271, -12.872, -8.503)","(722.97, 113.869, -7.956, 12.604)","(723.148, 113.987, 10.644, 7.073)","(723.148, 113.987, 10.644, 7.073)","(723.529, 113.996, 2.989, 1.091)","(724.14, 113.974, 15.885, -1.184)","(724.14, 113.974, 15.885, -1.184)","(724.14, 113.974, 15.885, -1.184)","(724.14, 113.974, 15.885, -1.184)","(724.14, 113.974, 15.885, -1.184)","(730.147, 112.544, 11.102, 2.82)","(734.584, 113.892, 7.014, 5.048)","(737.366, 112.781, 3.658, -0.082)","(745.957, 111.267, 6.395, -5.952)","(751.738, 103.877, 4.543, -10.838)","(753.426, 98.827, 2.33, 1.314)","(762.396, 95.589, 6.195, -7.891)","(762.733, 88.058, -0.253, -1.956)","(755.963, 85.538, -10.133, 0.726)","(748.263, 84.304, -3.766, -6.379)","(765.285, 80.59, 27.637, -8.529)","(753.897, 71.067, -29.988, -9.447)","(723.747, 69.335, -56.32, 5.332)","(680.558, 70.932, -54.736, 16.713)","(636.509, 69.916, -45.375, -1.367)","(591.943, 71.523, -50.587, -1.753)","(546.395, 74.833, -37.685, 14.114)","(503.162, 76.655, -43.685, 12.292)","(462.206, 79.032, -39.563, 1.912)","(421.402, 80.532, -38.233, 8.985)","(379.31, 80.3, -38.509, 2.393)","(336.846, 80.644, -40.289, -14.0)","(295.24, 80.117, -46.331, -7.917)","(251.08, 82.069, -2.933, 15.219)","(206.712, 79.578, -60.161, -51.514)","(162.714, 79.758, -8.043, 6.099)","(127.383, 110.256, -60.112, 88.816)","(110.682, 154.145, 5.025, 23.515)","(103.883, 194.083, 21.794, -6.403)",
74,"(605.473, 363.47, 27.186, 8.134)","(624.074, 369.456, 13.728, 8.073)","(641.132, 375.457, 21.977, 16.44)","(660.834, 384.008, 24.113, 6.139)","(680.812, 392.958, 23.053, 9.01)","(703.163, 401.133, 20.731, 10.054)","(723.605, 410.845, 20.724, 12.322)","(742.625, 421.282, 17.615, 11.156)","(760.96, 432.338, 18.855, 9.624)","(776.86, 441.161, 15.302, 7.285)","(790.074, 446.212, 13.655, 2.167)","(799.725, 449.787, 7.445, 9.762)","(807.79, 457.555, 9.642, 8.835)","(812.813, 466.977, 7.016, 7.888)","(816.38, 476.263, 5.53, 12.606)","(819.158, 485.977, 4.019, 13.029)","(820.724, 495.123, 3.185, 7.554)","(821.16, 504.736, 0.511, 12.963)","(824.158, 514.44, 7.841, 4.676)","(826.706, 519.359, -4.569, -1.263)","(826.056, 523.142, -2.34, -2.195)","(822.762, 523.569, -3.753, 1.706)","(816.733, 527.825, -5.304, 6.803)","(812.38, 534.267, -6.263, 1.779)","(814.358, 538.445, -0.982, -1.9)","(815.044, 541.876, -3.922, 6.85)","(812.78, 543.77, 2.28, 0.038)","(807.664, 546.088, -5.641, 16.645)","(808.93, 557.137, 2.909, 11.99)","(808.882, 563.5, -4.38, 2.725)","(804.663, 570.999, -6.045, 7.2)","(798.289, 585.955, -3.829, 19.995)","(797.658, 608.927, 9.09, 16.318)","(802.662, 627.31, 5.036, 18.872)","(810.938, 641.458, 10.491, 16.134)","(814.915, 657.448, 0.572, 13.046)","(810.055, 670.759, -0.678, 10.752)","(790.317, 682.819, -13.515, 14.074)","(763.088, 686.918, -34.382, -5.521)","(728.432, 688.306, -31.325, 8.199)","(696.23, 689.277, -32.995, -10.272)","(656.884, 688.337, -52.229, 3.794)","(613.772, 686.397, -61.224, 3.109)","(570.53, 681.707, -26.517, -11.912)","(533.244, 678.964, -49.349, 6.267)","(492.764, 676.928, -44.851, -1.16)","(452.952, 674.489, -24.58, 0.218)","(413.655, 672.919, -46.683, 10.75)","(365.756, 666.752, -20.446, 53.873)","(321.692, 662.634, -36.607, -45.982)","(283.115, 663.757, -55.351, -3.671)","(242.61, 666.749, -18.936, -33.151)","(203.449, 672.066, -67.321, -21.507)",
75,"(533.794, 400.872, 16.671, 10.375)","(550.292, 409.363, 24.123, 13.109)","(570.103, 416.993, 21.316, 12.279)","(591.648, 423.604, 23.564, 6.047)","(614.466, 428.966, 22.307, 5.56)","(637.245, 435.961, 23.181, 4.997)","(662.0, 441.957, 25.057, 0.056)","(687.88, 445.95, 17.951, 9.696)","(706.356, 454.174, 18.358, 5.424)","(716.545, 458.361, 15.678, 2.397)","(727.415, 462.44, 8.907, 3.827)","(739.846, 470.815, 11.384, 8.419)","(753.521, 475.711, 15.711, 4.386)","(759.851, 487.155, -2.973, 9.397)","(766.102, 492.938, 7.093, 0.196)","(771.774, 500.704, 3.473, 9.379)","(773.546, 506.32, -1.56, -1.49)","(781.764, 513.253, 1.364, 1.672)","(788.384, 515.808, 13.564, 8.652)","(795.525, 522.386, 4.451, 12.824)","(799.718, 537.138, 4.431, 22.348)","(802.574, 553.289, -6.847, 8.898)","(800.749, 570.048, -5.575, 24.513)","(796.499, 583.495, -2.423, 16.693)","(793.98, 604.013, -1.755, 13.246)","(796.648, 626.881, -1.338, 21.576)","(789.623, 640.919, -4.455, 10.394)","(784.538, 651.898, -22.975, -9.326)","(758.782, 646.115, -37.478, -3.12)","(718.945, 646.286, -34.275, 0.265)","(689.842, 639.456, -25.238, -8.599)","(678.333, 636.014, -23.913, -5.04)","(678.333, 636.014, -23.913, -5.04)","(678.333, 636.014, -23.913, -5.04)","(678.333, 636.014, -23.913, -5.04)","(678.333, 636.014, -23.913, -5.04)","(678.333, 636.014, -23.913, -5.04)","(668.535, 636.103, -64.092, 0.462)","(660.846, 636.0, -44.813, -1.3)","(660.846, 636.0, -44.813, -1.3)","(659.892, 636.03, -57.241, 1.805)","(652.869, 636.059, -65.615, -0.17)","(633.911, 636.215, -48.908, 6.098)","(603.701, 636.121, -57.299, 2.405)","(575.951, 636.15, -52.526, 5.709)","(545.772, 636.188, -68.303, 2.164)","(515.341, 636.106, -36.512, -2.353)","(484.557, 636.125, -59.777, 4.15)","(456.583, 636.143, -49.497, 1.461)","(417.111, 636.55, -20.235, -29.213)","(377.374, 636.038, -86.473, -18.455)","(333.171, 639.845, -51.507, 13.236)","(286.446, 637.597, -0.462, -39.748)",
